instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
record_3515,summer,2011yr,may,hour_8,no_holiday,weekday_2,workday,Clear,0.78,0.7424,0.59,0.1343,34,372,406
record_3516,summer,2011yr,may,hour_9,no_holiday,weekday_2,workday,Clear,0.8,0.7576,0.55,0.1343,22,153,175
record_3517,summer,2011yr,may,hour_10,no_holiday,weekday_2,workday,Clear,0.82,0.7879,0.56,0.1343,37,72,109
record_3518,summer,2011yr,may,hour_11,no_holiday,weekday_2,workday,Clear,0.86,0.803,0.47,0,28,78,106
record_3519,summer,2011yr,may,hour_12,no_holiday,weekday_2,workday,Clear,0.86,0.803,0.47,0.1343,37,125,162
record_3520,summer,2011yr,may,hour_13,no_holiday,weekday_2,workday,Clear,0.9,0.8333,0.39,0.1642,37,110,147
record_3521,summer,2011yr,may,hour_14,no_holiday,weekday_2,workday,Clear,0.9,0.8182,0.37,0,41,99,140
record_3522,summer,2011yr,may,hour_15,no_holiday,weekday_2,workday,Clear,0.9,0.8182,0.37,0.1642,42,133,175
record_3523,summer,2011yr,may,hour_16,no_holiday,weekday_2,workday,Clear,0.9,0.8333,0.39,0.1343,44,205,249
record_3524,summer,2011yr,may,hour_17,no_holiday,weekday_2,workday,Clear,0.84,0.803,0.53,0.2239,67,428,495
record_3525,summer,2011yr,may,hour_18,no_holiday,weekday_2,workday,Clear,0.84,0.803,0.53,0.194,55,362,417
record_3526,summer,2011yr,may,hour_19,no_holiday,weekday_2,workday,Clear,0.78,0.7424,0.62,0.1045,39,246,285
record_3527,summer,2011yr,may,hour_20,no_holiday,weekday_2,workday,Clear,0.78,0.7424,0.62,0.1045,38,213,251
record_3528,summer,2011yr,may,hour_21,no_holiday,weekday_2,workday,Clear,0.76,0.7273,0.66,0.1045,45,165,210
record_3529,summer,2011yr,may,hour_22,no_holiday,weekday_2,workday,Clear,0.74,0.697,0.7,0.1642,42,117,159
record_3530,summer,2011yr,may,hour_23,no_holiday,weekday_2,workday,Clear,0.72,0.697,0.79,0.0896,15,46,61
record_3531,summer,2011yr,jun,hour_0,no_holiday,weekday_3,workday,Clear,0.7,0.6667,0.79,0.1642,9,25,34
record_3532,summer,2011yr,jun,hour_1,no_holiday,weekday_3,workday,Clear,0.7,0.6667,0.84,0.2537,8,9,17
record_3533,summer,2011yr,jun,hour_2,no_holiday,weekday_3,workday,Clear,0.7,0.6667,0.79,0.1642,0,3,3
record_3534,summer,2011yr,jun,hour_3,no_holiday,weekday_3,workday,Clear,0.68,0.6364,0.89,0.194,0,6,6
record_3535,summer,2011yr,jun,hour_4,no_holiday,weekday_3,workday,Mist,0.68,0.6364,0.89,0.2239,0,4,4
record_3536,summer,2011yr,jun,hour_5,no_holiday,weekday_3,workday,Mist,0.66,0.5909,0.89,0.0896,2,19,21
record_3537,summer,2011yr,jun,hour_6,no_holiday,weekday_3,workday,Mist,0.68,0.6364,0.89,0.0896,7,121,128
record_3538,summer,2011yr,jun,hour_7,no_holiday,weekday_3,workday,Mist,0.7,0.6667,0.79,0.1642,19,265,284
record_3539,summer,2011yr,jun,hour_8,no_holiday,weekday_3,workday,Mist,0.72,0.697,0.79,0.194,37,417,454
record_3540,summer,2011yr,jun,hour_9,no_holiday,weekday_3,workday,Mist,0.74,0.7121,0.74,0.2239,34,173,207
record_3541,summer,2011yr,jun,hour_10,no_holiday,weekday_3,workday,Mist,0.76,0.7424,0.75,0.2537,31,84,115
record_3542,summer,2011yr,jun,hour_11,no_holiday,weekday_3,workday,Mist,0.82,0.803,0.59,0.2239,26,86,112
record_3543,summer,2011yr,jun,hour_12,no_holiday,weekday_3,workday,Clear,0.86,0.8333,0.53,0,32,137,169
record_3544,summer,2011yr,jun,hour_13,no_holiday,weekday_3,workday,Clear,0.9,0.8182,0.37,0.194,29,125,154
record_3545,summer,2011yr,jun,hour_14,no_holiday,weekday_3,workday,Clear,0.9,0.8182,0.37,0.2537,40,105,145
record_3546,summer,2011yr,jun,hour_15,no_holiday,weekday_3,workday,Clear,0.9,0.8333,0.39,0.2985,25,127,152
record_3547,summer,2011yr,jun,hour_16,no_holiday,weekday_3,workday,Clear,0.86,0.803,0.47,0.2985,39,227,266
record_3548,summer,2011yr,jun,hour_17,no_holiday,weekday_3,workday,Clear,0.86,0.803,0.47,0.2985,52,434,486
record_3549,summer,2011yr,jun,hour_18,no_holiday,weekday_3,workday,Light Snow-Light Rain,0.82,0.7879,0.56,0.3881,31,278,309
record_3550,summer,2011yr,jun,hour_19,no_holiday,weekday_3,workday,Mist,0.74,0.7121,0.79,0.1642,16,248,264
record_3551,summer,2011yr,jun,hour_20,no_holiday,weekday_3,workday,Mist,0.74,0.7121,0.79,0.2537,23,233,256
record_3552,summer,2011yr,jun,hour_21,no_holiday,weekday_3,workday,Clear,0.74,0.697,0.7,0.2836,29,161,190
record_3553,summer,2011yr,jun,hour_22,no_holiday,weekday_3,workday,Clear,0.74,0.697,0.66,0.1343,14,115,129
record_3554,summer,2011yr,jun,hour_23,no_holiday,weekday_3,workday,Clear,0.74,0.6667,0.51,0.1642,10,59,69
record_3555,summer,2011yr,jun,hour_0,no_holiday,weekday_4,workday,Clear,0.74,0.6515,0.4,0.3582,11,31,42
record_3556,summer,2011yr,jun,hour_1,no_holiday,weekday_4,workday,Clear,0.72,0.6515,0.38,0.1045,3,12,15
record_3557,summer,2011yr,jun,hour_2,no_holiday,weekday_4,workday,Clear,0.7,0.6364,0.39,0,0,6,6
record_3558,summer,2011yr,jun,hour_3,no_holiday,weekday_4,workday,Clear,0.66,0.6212,0.44,0.1045,0,4,4
record_3559,summer,2011yr,jun,hour_4,no_holiday,weekday_4,workday,Clear,0.66,0.6212,0.41,0.194,0,3,3
record_3560,summer,2011yr,jun,hour_5,no_holiday,weekday_4,workday,Clear,0.66,0.6212,0.39,0.2239,3,28,31
record_3561,summer,2011yr,jun,hour_6,no_holiday,weekday_4,workday,Clear,0.66,0.6212,0.39,0.1343,7,106,113
record_3562,summer,2011yr,jun,hour_7,no_holiday,weekday_4,workday,Clear,0.7,0.6364,0.34,0.2537,19,285,304
record_3563,summer,2011yr,jun,hour_8,no_holiday,weekday_4,workday,Clear,0.7,0.6364,0.32,0.2985,25,442,467
record_3564,summer,2011yr,jun,hour_9,no_holiday,weekday_4,workday,Clear,0.72,0.6364,0.26,0.3582,28,197,225
record_3565,summer,2011yr,jun,hour_10,no_holiday,weekday_4,workday,Clear,0.72,0.6515,0.28,0.4925,33,106,139
record_3566,summer,2011yr,jun,hour_11,no_holiday,weekday_4,workday,Clear,0.74,0.6515,0.28,0.3881,42,123,165
record_3567,summer,2011yr,jun,hour_12,no_holiday,weekday_4,workday,Clear,0.76,0.6667,0.25,0.4627,39,193,232
record_3568,summer,2011yr,jun,hour_13,no_holiday,weekday_4,workday,Clear,0.8,0.6818,0.24,0.3582,35,168,203
record_3569,summer,2011yr,jun,hour_14,no_holiday,weekday_4,workday,Clear,0.78,0.6667,0.24,0.3284,43,142,185
record_3570,summer,2011yr,jun,hour_15,no_holiday,weekday_4,workday,Clear,0.8,0.6818,0.21,0.3881,44,144,188
record_3571,summer,2011yr,jun,hour_16,no_holiday,weekday_4,workday,Clear,0.8,0.6818,0.22,0.4925,63,255,318
record_3572,summer,2011yr,jun,hour_17,no_holiday,weekday_4,workday,Clear,0.76,0.6515,0.2,0.5224,88,484,572
record_3573,summer,2011yr,jun,hour_18,no_holiday,weekday_4,workday,Clear,0.74,0.6515,0.22,0.3881,74,451,525
record_3574,summer,2011yr,jun,hour_19,no_holiday,weekday_4,workday,Clear,0.72,0.6364,0.23,0.2985,58,321,379
record_3575,summer,2011yr,jun,hour_20,no_holiday,weekday_4,workday,Clear,0.7,0.6364,0.24,0.194,51,286,337
record_3576,summer,2011yr,jun,hour_21,no_holiday,weekday_4,workday,Clear,0.66,0.6212,0.31,0.194,33,215,248
record_3577,summer,2011yr,jun,hour_22,no_holiday,weekday_4,workday,Clear,0.64,0.6212,0.33,0.2537,14,141,155
record_3578,summer,2011yr,jun,hour_23,no_holiday,weekday_4,workday,Clear,0.62,0.6212,0.35,0.2239,23,89,112
record_3579,summer,2011yr,jun,hour_0,no_holiday,weekday_5,workday,Clear,0.62,0.6212,0.38,0.2836,15,53,68
record_3580,summer,2011yr,jun,hour_1,no_holiday,weekday_5,workday,Clear,0.6,0.6212,0.38,0.3582,7,15,22
record_3581,summer,2011yr,jun,hour_2,no_holiday,weekday_5,workday,Clear,0.56,0.5303,0.43,0.2239,0,12,12
record_3582,summer,2011yr,jun,hour_3,no_holiday,weekday_5,workday,Clear,0.54,0.5152,0.49,0.2239,0,5,5
record_3583,summer,2011yr,jun,hour_4,no_holiday,weekday_5,workday,Clear,0.52,0.5,0.48,0.3284,1,5,6
record_3584,summer,2011yr,jun,hour_5,no_holiday,weekday_5,workday,Clear,0.52,0.5,0.48,0.3582,4,24,28
record_3585,summer,2011yr,jun,hour_6,no_holiday,weekday_5,workday,Clear,0.54,0.5152,0.45,0.2985,8,98,106
record_3586,summer,2011yr,jun,hour_7,no_holiday,weekday_5,workday,Clear,0.54,0.5152,0.45,0.2537,25,252,277
record_3587,summer,2011yr,jun,hour_8,no_holiday,weekday_5,workday,Mist,0.56,0.5303,0.43,0.3284,31,471,502
record_3588,summer,2011yr,jun,hour_9,no_holiday,weekday_5,workday,Clear,0.58,0.5455,0.4,0.1642,36,194,230
record_3589,summer,2011yr,jun,hour_10,no_holiday,weekday_5,workday,Clear,0.62,0.6212,0.33,0.2537,54,107,161
record_3590,summer,2011yr,jun,hour_11,no_holiday,weekday_5,workday,Clear,0.64,0.6212,0.31,0.3284,57,135,192
record_3591,summer,2011yr,jun,hour_12,no_holiday,weekday_5,workday,Clear,0.66,0.6212,0.27,0.2836,51,208,259
record_3592,summer,2011yr,jun,hour_13,no_holiday,weekday_5,workday,Clear,0.68,0.6212,0.26,0.2537,58,190,248
record_3593,summer,2011yr,jun,hour_14,no_holiday,weekday_5,workday,Clear,0.7,0.6364,0.28,0.2836,66,174,240
record_3594,summer,2011yr,jun,hour_15,no_holiday,weekday_5,workday,Clear,0.7,0.6364,0.28,0.2836,56,156,212
record_3595,summer,2011yr,jun,hour_16,no_holiday,weekday_5,workday,Clear,0.72,0.6364,0.26,0.3284,63,286,349
record_3596,summer,2011yr,jun,hour_17,no_holiday,weekday_5,workday,Clear,0.72,0.6364,0.25,0.2836,73,485,558
record_3597,summer,2011yr,jun,hour_18,no_holiday,weekday_5,workday,Clear,0.7,0.6364,0.24,0.2985,76,488,564
record_3598,summer,2011yr,jun,hour_19,no_holiday,weekday_5,workday,Clear,0.68,0.6212,0.26,0.2836,53,338,391
record_3599,summer,2011yr,jun,hour_20,no_holiday,weekday_5,workday,Clear,0.64,0.6212,0.29,0.1642,57,236,293
record_3600,summer,2011yr,jun,hour_21,no_holiday,weekday_5,workday,Clear,0.64,0.6212,0.29,0.1045,51,196,247
record_3601,summer,2011yr,jun,hour_22,no_holiday,weekday_5,workday,Clear,0.62,0.6212,0.35,0,26,145,171
record_3602,summer,2011yr,jun,hour_23,no_holiday,weekday_5,workday,Clear,0.58,0.5455,0.46,0.1045,30,141,171
record_3603,summer,2011yr,jun,hour_0,no_holiday,weekday_6,not_workday,Clear,0.56,0.5303,0.52,0,24,69,93
record_3604,summer,2011yr,jun,hour_1,no_holiday,weekday_6,not_workday,Clear,0.54,0.5152,0.64,0.1045,14,80,94
record_3605,summer,2011yr,jun,hour_2,no_holiday,weekday_6,not_workday,Clear,0.54,0.5152,0.56,0.194,18,41,59
record_3606,summer,2011yr,jun,hour_3,no_holiday,weekday_6,not_workday,Clear,0.52,0.5,0.59,0.1045,8,10,18
record_3607,summer,2011yr,jun,hour_4,no_holiday,weekday_6,not_workday,Clear,0.52,0.5,0.59,0.0896,4,11,15
record_3608,summer,2011yr,jun,hour_5,no_holiday,weekday_6,not_workday,Clear,0.5,0.4848,0.64,0,3,5,8
record_3609,summer,2011yr,jun,hour_6,no_holiday,weekday_6,not_workday,Clear,0.54,0.5152,0.6,0,11,17,28
record_3610,summer,2011yr,jun,hour_7,no_holiday,weekday_6,not_workday,Clear,0.56,0.5303,0.56,0,27,60,87
record_3611,summer,2011yr,jun,hour_8,no_holiday,weekday_6,not_workday,Clear,0.6,0.6212,0.46,0.0896,29,96,125
record_3612,summer,2011yr,jun,hour_9,no_holiday,weekday_6,not_workday,Clear,0.62,0.6212,0.43,0.1343,55,169,224
record_3613,summer,2011yr,jun,hour_10,no_holiday,weekday_6,not_workday,Clear,0.64,0.6212,0.38,0.1045,115,202,317
record_3614,summer,2011yr,jun,hour_11,no_holiday,weekday_6,not_workday,Clear,0.66,0.6212,0.36,0.1343,120,249,369
record_3615,summer,2011yr,jun,hour_12,no_holiday,weekday_6,not_workday,Clear,0.7,0.6364,0.32,0.1642,150,270,420
record_3616,summer,2011yr,jun,hour_13,no_holiday,weekday_6,not_workday,Clear,0.74,0.6515,0.28,0.1343,188,268,456
record_3617,summer,2011yr,jun,hour_14,no_holiday,weekday_6,not_workday,Clear,0.74,0.6515,0.33,0.2239,193,258,451
record_3618,summer,2011yr,jun,hour_15,no_holiday,weekday_6,not_workday,Mist,0.74,0.6515,0.27,0.4179,180,224,404
record_3619,summer,2011yr,jun,hour_16,no_holiday,weekday_6,not_workday,Mist,0.72,0.6515,0.3,0.1343,168,272,440
record_3620,summer,2011yr,jun,hour_17,no_holiday,weekday_6,not_workday,Mist,0.72,0.6515,0.34,0.2537,142,202,344
record_3621,summer,2011yr,jun,hour_18,no_holiday,weekday_6,not_workday,Mist,0.74,0.6515,0.3,0.1642,127,214,341
record_3622,summer,2011yr,jun,hour_19,no_holiday,weekday_6,not_workday,Mist,0.7,0.6364,0.39,0.0896,79,206,285
record_3623,summer,2011yr,jun,hour_20,no_holiday,weekday_6,not_workday,Mist,0.7,0.6515,0.48,0.0896,90,149,239
record_3624,summer,2011yr,jun,hour_21,no_holiday,weekday_6,not_workday,Mist,0.66,0.6212,0.47,0.1045,46,139,185
record_3625,summer,2011yr,jun,hour_22,no_holiday,weekday_6,not_workday,Clear,0.64,0.6212,0.57,0.2239,49,141,190
record_3626,summer,2011yr,jun,hour_23,no_holiday,weekday_6,not_workday,Mist,0.64,0.6212,0.57,0,29,121,150
record_3627,summer,2011yr,jun,hour_0,no_holiday,weekday_0,not_workday,Clear,0.64,0.6212,0.57,0.0896,23,90,113
record_3628,summer,2011yr,jun,hour_1,no_holiday,weekday_0,not_workday,Mist,0.64,0.6212,0.61,0.1642,26,70,96
record_3629,summer,2011yr,jun,hour_2,no_holiday,weekday_0,not_workday,Mist,0.64,0.6212,0.61,0.1642,16,48,64
record_3630,summer,2011yr,jun,hour_3,no_holiday,weekday_0,not_workday,Mist,0.62,0.6061,0.65,0.1642,22,25,47
record_3631,summer,2011yr,jun,hour_4,no_holiday,weekday_0,not_workday,Mist,0.62,0.6061,0.65,0.1642,4,8,12
record_3632,summer,2011yr,jun,hour_5,no_holiday,weekday_0,not_workday,Mist,0.62,0.6061,0.61,0.1343,1,5,6
record_3633,summer,2011yr,jun,hour_6,no_holiday,weekday_0,not_workday,Mist,0.62,0.6061,0.61,0.1045,10,11,21
record_3634,summer,2011yr,jun,hour_7,no_holiday,weekday_0,not_workday,Mist,0.6,0.5909,0.73,0.2537,8,19,27
record_3635,summer,2011yr,jun,hour_8,no_holiday,weekday_0,not_workday,Mist,0.6,0.5909,0.73,0.2537,24,74,98
record_3636,summer,2011yr,jun,hour_9,no_holiday,weekday_0,not_workday,Mist,0.6,0.5758,0.78,0.194,53,111,164
record_3637,summer,2011yr,jun,hour_10,no_holiday,weekday_0,not_workday,Mist,0.62,0.5909,0.73,0.0896,83,168,251
record_3638,summer,2011yr,jun,hour_11,no_holiday,weekday_0,not_workday,Mist,0.64,0.6061,0.69,0.1045,121,214,335
record_3639,summer,2011yr,jun,hour_12,no_holiday,weekday_0,not_workday,Mist,0.64,0.6061,0.69,0.1045,123,212,335
record_3640,summer,2011yr,jun,hour_13,no_holiday,weekday_0,not_workday,Clear,0.66,0.6212,0.65,0.1045,154,213,367
record_3641,summer,2011yr,jun,hour_14,no_holiday,weekday_0,not_workday,Clear,0.7,0.6515,0.58,0.1642,161,224,385
record_3642,summer,2011yr,jun,hour_15,no_holiday,weekday_0,not_workday,Clear,0.7,0.6515,0.54,0,161,256,417
record_3643,summer,2011yr,jun,hour_16,no_holiday,weekday_0,not_workday,Clear,0.72,0.6667,0.51,0.0896,138,260,398
record_3644,summer,2011yr,jun,hour_17,no_holiday,weekday_0,not_workday,Clear,0.74,0.6667,0.51,0,126,264,390
record_3645,summer,2011yr,jun,hour_18,no_holiday,weekday_0,not_workday,Clear,0.7,0.6515,0.58,0.1045,124,239,363
record_3646,summer,2011yr,jun,hour_19,no_holiday,weekday_0,not_workday,Clear,0.68,0.6364,0.65,0.1642,108,249,357
record_3647,summer,2011yr,jun,hour_20,no_holiday,weekday_0,not_workday,Clear,0.66,0.6212,0.69,0.194,84,195,279
record_3648,summer,2011yr,jun,hour_21,no_holiday,weekday_0,not_workday,Clear,0.64,0.6061,0.73,0.1642,54,111,165
record_3649,summer,2011yr,jun,hour_22,no_holiday,weekday_0,not_workday,Clear,0.64,0.5909,0.78,0.2239,36,94,130
record_3650,summer,2011yr,jun,hour_23,no_holiday,weekday_0,not_workday,Clear,0.62,0.5909,0.78,0.1343,25,61,86
record_3651,summer,2011yr,jun,hour_0,no_holiday,weekday_1,workday,Clear,0.62,0.5909,0.78,0.1343,11,18,29
record_3652,summer,2011yr,jun,hour_1,no_holiday,weekday_1,workday,Clear,0.6,0.5606,0.83,0.1343,9,5,14
record_3653,summer,2011yr,jun,hour_2,no_holiday,weekday_1,workday,Clear,0.58,0.5455,0.88,0.1045,4,4,8
record_3654,summer,2011yr,jun,hour_3,no_holiday,weekday_1,workday,Clear,0.58,0.5455,0.88,0,2,3,5
record_3655,summer,2011yr,jun,hour_4,no_holiday,weekday_1,workday,Clear,0.56,0.5303,0.94,0.1045,4,4,8
record_3656,summer,2011yr,jun,hour_5,no_holiday,weekday_1,workday,Clear,0.56,0.5303,0.88,0.0896,7,24,31
record_3657,summer,2011yr,jun,hour_6,no_holiday,weekday_1,workday,Clear,0.58,0.5455,0.88,0,11,101,112
record_3658,summer,2011yr,jun,hour_7,no_holiday,weekday_1,workday,Clear,0.62,0.5909,0.78,0.1045,18,281,299
record_3659,summer,2011yr,jun,hour_8,no_holiday,weekday_1,workday,Clear,0.64,0.6061,0.73,0.0896,28,410,438
record_3660,summer,2011yr,jun,hour_9,no_holiday,weekday_1,workday,Clear,0.7,0.6515,0.58,0.1642,26,162,188
record_3661,summer,2011yr,jun,hour_10,no_holiday,weekday_1,workday,Clear,0.72,0.6667,0.51,0.2239,31,64,95
record_3662,summer,2011yr,jun,hour_11,no_holiday,weekday_1,workday,Clear,0.74,0.6667,0.42,0.1343,39,72,111
record_3663,summer,2011yr,jun,hour_12,no_holiday,weekday_1,workday,Clear,0.76,0.6667,0.37,0.1642,25,128,153
record_3664,summer,2011yr,jun,hour_13,no_holiday,weekday_1,workday,Clear,0.78,0.6818,0.35,0,28,152,180
record_3665,summer,2011yr,jun,hour_14,no_holiday,weekday_1,workday,Clear,0.78,0.6818,0.31,0.1343,46,99,145
record_3666,summer,2011yr,jun,hour_15,no_holiday,weekday_1,workday,Clear,0.8,0.697,0.29,0.194,38,127,165
record_3667,summer,2011yr,jun,hour_16,no_holiday,weekday_1,workday,Clear,0.76,0.6667,0.33,0.1343,34,233,267
record_3668,summer,2011yr,jun,hour_17,no_holiday,weekday_1,workday,Clear,0.78,0.6818,0.33,0.2836,63,516,579
record_3669,summer,2011yr,jun,hour_18,no_holiday,weekday_1,workday,Clear,0.76,0.6667,0.31,0.1343,56,500,556
record_3670,summer,2011yr,jun,hour_19,no_holiday,weekday_1,workday,Clear,0.72,0.6667,0.54,0.194,64,343,407
record_3671,summer,2011yr,jun,hour_20,no_holiday,weekday_1,workday,Clear,0.68,0.6364,0.61,0.1343,59,277,336
record_3672,summer,2011yr,jun,hour_21,no_holiday,weekday_1,workday,Clear,0.66,0.6212,0.57,0.0896,29,160,189
record_3673,summer,2011yr,jun,hour_22,no_holiday,weekday_1,workday,Clear,0.66,0.6212,0.61,0.0896,36,137,173
record_3674,summer,2011yr,jun,hour_23,no_holiday,weekday_1,workday,Clear,0.64,0.6061,0.69,0.0896,5,55,60
record_3675,summer,2011yr,jun,hour_0,no_holiday,weekday_2,workday,Clear,0.64,0.6061,0.65,0.0896,5,15,20
record_3676,summer,2011yr,jun,hour_1,no_holiday,weekday_2,workday,Clear,0.62,0.6061,0.69,0.1343,2,2,4
record_3677,summer,2011yr,jun,hour_2,no_holiday,weekday_2,workday,Clear,0.6,0.5909,0.73,0.0896,3,2,5
record_3678,summer,2011yr,jun,hour_3,no_holiday,weekday_2,workday,Clear,0.6,0.5909,0.73,0.0896,1,1,2
record_3679,summer,2011yr,jun,hour_4,no_holiday,weekday_2,workday,Clear,0.58,0.5455,0.83,0.1343,2,3,5
record_3680,summer,2011yr,jun,hour_5,no_holiday,weekday_2,workday,Clear,0.58,0.5455,0.88,0.1642,2,30,32
record_3681,summer,2011yr,jun,hour_6,no_holiday,weekday_2,workday,Clear,0.6,0.5758,0.78,0.1343,10,116,126
record_3682,summer,2011yr,jun,hour_7,no_holiday,weekday_2,workday,Mist,0.64,0.6061,0.69,0.194,23,311,334
record_3683,summer,2011yr,jun,hour_8,no_holiday,weekday_2,workday,Mist,0.68,0.6364,0.61,0.1343,45,432,477
record_3684,summer,2011yr,jun,hour_9,no_holiday,weekday_2,workday,Mist,0.72,0.6667,0.58,0.2239,27,190,217
record_3685,summer,2011yr,jun,hour_10,no_holiday,weekday_2,workday,Mist,0.76,0.6818,0.48,0.194,37,86,123
record_3686,summer,2011yr,jun,hour_11,no_holiday,weekday_2,workday,Mist,0.76,0.697,0.52,0.2537,38,113,151
record_3687,summer,2011yr,jun,hour_12,no_holiday,weekday_2,workday,Mist,0.8,0.7273,0.46,0.2836,42,141,183
record_3688,summer,2011yr,jun,hour_13,no_holiday,weekday_2,workday,Mist,0.8,0.7273,0.43,0.2537,55,141,196
record_3689,summer,2011yr,jun,hour_14,no_holiday,weekday_2,workday,Mist,0.8,0.7273,0.43,0.2836,34,112,146
record_3690,summer,2011yr,jun,hour_15,no_holiday,weekday_2,workday,Mist,0.82,0.7424,0.41,0.3284,56,127,183
record_3691,summer,2011yr,jun,hour_16,no_holiday,weekday_2,workday,Clear,0.8,0.7121,0.38,0.2239,55,253,308
record_3692,summer,2011yr,jun,hour_17,no_holiday,weekday_2,workday,Clear,0.8,0.7273,0.43,0.2537,64,475,539
record_3693,summer,2011yr,jun,hour_18,no_holiday,weekday_2,workday,Clear,0.78,0.697,0.46,0.2836,72,479,551
record_3694,summer,2011yr,jun,hour_19,no_holiday,weekday_2,workday,Clear,0.76,0.6818,0.48,0.2537,69,355,424
record_3695,summer,2011yr,jun,hour_20,no_holiday,weekday_2,workday,Clear,0.74,0.6818,0.56,0.1343,45,301,346
record_3696,summer,2011yr,jun,hour_21,no_holiday,weekday_2,workday,Clear,0.72,0.6818,0.7,0.1343,31,187,218
record_3697,summer,2011yr,jun,hour_22,no_holiday,weekday_2,workday,Clear,0.7,0.6515,0.65,0.1343,27,126,153
record_3698,summer,2011yr,jun,hour_23,no_holiday,weekday_2,workday,Clear,0.68,0.6364,0.79,0.1045,18,72,90
record_3699,summer,2011yr,jun,hour_0,no_holiday,weekday_3,workday,Clear,0.66,0.5909,0.89,0.1343,12,29,41
record_3700,summer,2011yr,jun,hour_1,no_holiday,weekday_3,workday,Clear,0.66,0.6061,0.78,0,3,20,23
record_3701,summer,2011yr,jun,hour_2,no_holiday,weekday_3,workday,Clear,0.64,0.5758,0.89,0.0896,0,7,7
record_3702,summer,2011yr,jun,hour_3,no_holiday,weekday_3,workday,Clear,0.64,0.5758,0.89,0.0896,2,1,3
record_3703,summer,2011yr,jun,hour_4,no_holiday,weekday_3,workday,Clear,0.62,0.5758,0.83,0,0,6,6
record_3704,summer,2011yr,jun,hour_5,no_holiday,weekday_3,workday,Clear,0.62,0.5606,0.88,0,0,21,21
record_3705,summer,2011yr,jun,hour_6,no_holiday,weekday_3,workday,Clear,0.64,0.5758,0.89,0.1343,13,103,116
record_3706,summer,2011yr,jun,hour_7,no_holiday,weekday_3,workday,Clear,0.66,0.6212,0.74,0.1045,24,329,353
record_3707,summer,2011yr,jun,hour_8,no_holiday,weekday_3,workday,Clear,0.76,0.7121,0.58,0.1642,46,435,481
record_3708,summer,2011yr,jun,hour_9,no_holiday,weekday_3,workday,Clear,0.76,0.7121,0.58,0.1642,34,168,202
record_3709,summer,2011yr,jun,hour_10,no_holiday,weekday_3,workday,Clear,0.82,0.7424,0.43,0.2239,27,63,90
record_3710,summer,2011yr,jun,hour_11,no_holiday,weekday_3,workday,Clear,0.84,0.7576,0.41,0.194,28,106,134
record_3711,summer,2011yr,jun,hour_12,no_holiday,weekday_3,workday,Clear,0.88,0.8182,0.42,0.1343,15,134,149
record_3712,summer,2011yr,jun,hour_13,no_holiday,weekday_3,workday,Clear,0.9,0.8485,0.42,0,20,116,136
record_3713,summer,2011yr,jun,hour_14,no_holiday,weekday_3,workday,Clear,0.92,0.8788,0.4,0.2537,44,111,155
record_3714,summer,2011yr,jun,hour_15,no_holiday,weekday_3,workday,Clear,0.92,0.8788,0.4,0.1642,28,100,128
record_3715,summer,2011yr,jun,hour_16,no_holiday,weekday_3,workday,Clear,0.92,0.8788,0.4,0.2239,34,199,233
record_3716,summer,2011yr,jun,hour_17,no_holiday,weekday_3,workday,Clear,0.92,0.8485,0.35,0.2239,80,426,506
